timestamp,iface,can_id,dlc,data,priority,pdu_format,pdu_specific,pdu_type,pgn,pgn_label,destination,source,label,rule_name,rule_type,semantics,rule_severity,rule_layer,rule_description,context_pgn,context_value
8.22984,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.230403,can0,217058307,8,E803662EFFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
8.236583,can0,419356416,8,89A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.238656,can0,201326595,8,EBFFFA97FFF6FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.239293,can0,217055747,8,D5001CFFF78E2E03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.241893,can0,217056000,8,D06620FFFF0F9081,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.24193,can0,217057792,8,1303131AFFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
8.242646,can0,419360768,8,FFFFFFC02BFFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
8.243168,can0,418385408,8,8A2FFFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
8.246906,can0,419321344,8,9643FFFF1F1F00FF,6,254,86,PDU2,65110,Aftertreatment 1 Diesel Exhaust Fluid Tank 1 Information 1,,0,normal,,,,,,,,
8.246915,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
8.248448,can0,217056256,8,569B97DC2D030F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.248582,can0,201326595,8,EBFFFA97FFF6FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.249906,can0,217055747,8,D5001CFFF78E2E03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.249914,can0,418383107,8,8012077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
8.250406,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
8.251047,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
8.256109,can0,419356416,8,89A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.256633,can0,418385664,8,400FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
8.25857,can0,201326595,8,EBFFFA97FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.259258,can0,217055747,8,D5311CFFF7042E03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.26213,can0,217056000,8,D06620FFFF0F9081,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.262139,can0,419361024,8,FF3420FCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
8.266044,can0,419265280,8,00FFA7BC00005657,6,253,123,PDU2,64891,Aftertreatment 1 Service 1,,0,normal,,,,,,,,
8.268727,can0,217056256,8,469C97552D030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.268737,can0,201326595,8,EBFFFA97FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.269255,can0,217055747,8,D5311CFFF7042E03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.271029,can0,285057792,8,FFFF3BFFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
8.271559,can0,418381865,8,F07D7DF329FFFF36,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
8.274121,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
8.274132,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
8.274508,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
8.275069,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
8.27572,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
8.276317,can0,419356416,8,89A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.276813,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
8.279039,can0,201326595,8,EBFFFA97FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.279236,can0,217055747,8,D51D1CFFF7A12D03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.27981,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.281999,can0,419224576,8,9FFFFFFF50683420,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
8.282007,can0,217056000,8,D06620FFFF0F9081,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.282574,can0,486445568,8,FFACB2FFFFFF3200,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
8.28788,can0,217056256,8,269C97652C030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.288664,can0,201326595,8,EBFFFA97FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.289309,can0,217055747,8,D51D1CFFF7A12D03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.290965,can0,217057792,8,26031F19FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
8.291539,can0,419271680,8,630AFFFFFFFFFFFF,6,253,148,PDU2,64916,Electronic Engine Controller 7,,0,normal,,,,,,,,
8.292158,can0,419355904,8,FF2940FFFFFFFFFF,6,254,221,PDU2,65245,Turbocharger,,0,normal,,,,,,,,
8.292694,can0,418385408,8,742FFFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
8.296445,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
8.296591,can0,419356416,8,89A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.29861,can0,201326595,8,EBFFFA99FFF0FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.299222,can0,217055747,8,D5DB1BFFF7D02C03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.301042,can0,418382091,8,CFFFF0FFFFCDFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,11,normal,,,,,,,,
8.301575,can0,419356672,8,1000000025963500,6,254,224,PDU2,65248,Vehicle Distance,,0,normal,,,,,,,,
8.302306,can0,217056000,8,D06620FFFF0F9281,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.30617,can0,419361280,8,AB007E07D205E1FF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,0,normal,,,,,,,,
8.306563,can0,418385664,8,360FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
8.308342,can0,217056256,8,369C98CF2B030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.308643,can0,201326595,8,EBFFFA99FFF0FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.310067,can0,217055747,8,D5DB1BFFF7D02C03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.311524,can0,419357696,8,FF3FFCFC007FFFFF,6,254,228,PDU2,65252,Shutdown,,0,normal,,,,,,,,
8.31166,can0,419348235,8,30207E7C7E7CFFFF,6,254,191,PDU2,65215,Wheel Speed Information,,11,normal,,,,,,,,
8.315984,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.316548,can0,285015296,8,FFFFFFFF1363FFFF,4,252,253,PDU2,64765,Electronic Engine Controller 9,,0,normal,,,,,,,,
8.317155,can0,217944576,8,F4FFFFFFFFFFFFFF,3,253,146,PDU2,64914,Engine Operating Information,,0,normal,,,,,,,,
8.318552,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.319223,can0,217055747,8,D5E01BFFF7232C03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.321461,can0,217056000,8,D06621FFFF0F9181,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.323465,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
8.326016,can0,418382080,8,FFFFFFFFFFFFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,0,normal,,,,,,,,
8.327959,can0,217056256,8,319C9B3C2B030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.328669,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.329311,can0,217055747,8,D5E01BFFF7232C03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.329883,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.330458,can0,217058307,8,E803582BFFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
8.336536,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.33936,can0,201326595,8,EBFFFA9CFFF6FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.33937,can0,217055747,8,D5341CFFF77F2B03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.342019,can0,217056000,8,D06525FFFF0F9081,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.342029,can0,217057792,8,26032B18FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
8.342567,can0,419360768,8,FFFFFF822BFFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
8.343197,can0,419347712,8,00F0FFFFFFFFFFFF,6,254,189,PDU2,65213,Fan Drive #1,,0,normal,,,,,,,,
8.343711,can0,418385408,8,722FFFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
8.346894,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
8.347832,can0,217056256,8,419C9BA72A030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.348623,can0,201326595,8,EBFFFA9CFFF6FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.349248,can0,217055747,8,D5341CFFF77F2B03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.349849,can0,418383107,8,8012077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
8.350447,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
8.351108,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
8.356259,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.356661,can0,417398528,8,00FFFFFFFFFFFFFF,6,224,255,PDU1,57344,Cab Message 1,255.0,0,normal,,,,,,,,
8.357313,can0,418385664,8,400FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
8.358566,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.359179,can0,217055747,8,D5481CFFF7EA2A03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.361485,can0,419235584,8,430CFCFFFFFFFFFF,6,253,7,PDU2,64775,Direct Lamp Control Command 1,,0,normal,,,,,,,,
8.362036,can0,217056000,8,D06525FFFF0F8C81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.362608,can0,419361024,8,FF5820FCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
8.366988,can0,419360256,8,88FFFFFFFFFFFFFF,6,254,238,PDU2,65262,Engine Temperature 1,,0,normal,,,,,,,,
8.368621,can0,217056256,8,219C9BF729030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.368631,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.369319,can0,217055747,8,D5481CFFF7EA2A03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.371039,can0,285057792,8,FFFF36FFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
8.371661,can0,418381865,8,F07D7DF329FFFF37,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
8.373549,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
8.373916,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
8.374521,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
8.37507,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
8.376481,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
8.376488,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.376824,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
8.379142,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.379179,can0,217055747,8,D5421CFFF73B2A03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.379748,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.381426,can0,419224576,8,9FFFFFFF50685820,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
8.381997,can0,217056000,8,D06525FFFF0F8C81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.38257,can0,486445568,8,FF0CAFFFFFFF3C00,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
8.383131,can0,419362048,8,A8FFFF6626FFFFFF,6,254,245,PDU2,65269,Ambient Conditions,,0,normal,,,,,,,,
8.388067,can0,217056256,8,219C9B6D29030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.388608,can0,201326595,8,EBFFFA9CFFF7FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.389359,can0,217055747,8,D5421CFFF73B2A03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.391018,can0,352098304,8,FF000000000000FF,5,252,152,PDU2,64664,Vehicle Speed Limiter,,0,normal,,,,,,,,
8.391586,can0,217057792,8,DB025D17FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
8.392192,can0,419271680,8,C907FFFFFFFFFFFF,6,253,148,PDU2,64916,Electronic Engine Controller 7,,0,normal,,,,,,,,
8.392739,can0,418385408,8,662FFFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
8.3962,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
8.396597,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.399006,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.399223,can0,217055747,8,D5731CFFF78F2903,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.402061,can0,418382091,8,CFFFF0FFFFCDFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,11,normal,,,,,,,,
8.402071,can0,419356672,8,1000000025963500,6,254,224,PDU2,65248,Vehicle Distance,,0,normal,,,,,,,,
8.402401,can0,217056000,8,D06525FFFF0F8B81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.402974,can0,419341312,8,FFFF9E2AFFFFCC2D,6,254,164,PDU2,65188,Engine Temperature 2,,0,normal,,,,,,,,
8.406804,can0,419279872,8,0C476644FFFFFFFF,6,253,180,PDU2,64948,Aftertreatment 1 Intake Gas 2,,0,normal,,,,,,,,
8.406813,can0,419361280,8,9400B508D705E1FF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,0,normal,,,,,,,,
8.407192,can0,418385664,8,400FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
8.40862,can0,217056256,8,119C9BB028030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.408628,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.409277,can0,217055747,8,D5731CFFF78F2903,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.411856,can0,419348235,8,60207F7B7579FFFF,6,254,191,PDU2,65215,Wheel Speed Information,,11,normal,,,,,,,,
8.416053,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.416635,can0,285015296,8,FFFFFFFFB062FFFF,4,252,253,PDU2,64765,Electronic Engine Controller 9,,0,normal,,,,,,,,
8.418616,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.419239,can0,217055747,8,D54B1CFFF7F52803,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.421571,can0,217056000,8,D06525FFFF0F8C81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.42347,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
8.426014,can0,419265536,8,F8830000C30F03FF,6,253,124,PDU2,64892,Diesel Particulate Filter Control 1,,0,normal,,,,,,,,
8.426618,can0,418382080,8,FFFFFFFFFFFFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,0,normal,,,,,,,,
8.427959,can0,217056256,8,219C9BEE27030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.428724,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.429307,can0,217055747,8,D54B1CFFF7F52803,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.429841,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.430428,can0,217058307,8,E803F727FFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
8.431089,can0,419279616,8,FFFFB648FFFFFFFF,6,253,179,PDU2,64947,Aftertreatment 1 Outlet Gas 2,,0,normal,,,,,,,,
8.43649,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.439485,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.439495,can0,217055747,8,D5B41BFFF7492803,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.441983,can0,217056000,8,D06425FFFF0F8A81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.441993,can0,217057792,8,DB026916FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
8.442582,can0,419360768,8,FFFFFF5C28FFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
8.443176,can0,418385408,8,662FFFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
8.446031,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
8.44665,can0,419338752,8,0C27FFFFFFFFFFFF,6,254,154,PDU2,65178,Turbocharger Information 2,,0,normal,,,,,,,,
8.448,can0,217056256,8,419C9B6B27030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.448596,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.449218,can0,217055747,8,D5B41BFFF7492803,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.449789,can0,418383107,8,8012077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
8.450459,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
8.451084,can0,419279360,8,FFFFFFFF1000FFFF,6,253,178,PDU2,64946,Aftertreatment 1 Intermediate Gas,,0,normal,,,,,,,,
8.451654,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
8.456265,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.456659,can0,418385664,8,400FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
8.458563,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.459182,can0,217055747,8,D5A41BFFF7C02703,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.46205,can0,217056000,8,D06426FFFF0F8981,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.46206,can0,419361024,8,FF7C20FCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
8.468015,can0,217056256,8,319C9BD826030F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
8.468819,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.469303,can0,217055747,8,D5A41BFFF7C02703,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.471098,can0,285057792,8,FFFF36FFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
8.471727,can0,419338496,8,FFFFFFFFFFFFFFFF,6,254,153,PDU2,65177,Turbocharger Information 3,,0,normal,,,,,,,,
8.472231,can0,418381865,8,F07D7DF329FFFF39,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
8.473984,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
8.473994,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
8.474514,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
8.475884,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
8.475892,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
8.476255,can0,419269632,8,FFFF1400FFFFFFFF,6,253,140,PDU2,64908,Aftertreatment 1 Gas Parameters,,0,normal,,,,,,,,
8.476803,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
8.477373,can0,419356416,8,88A0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
8.478573,can0,201326595,8,EBFFFAD9FFF5FFFF,3,0,0,PDU1,0,Torque/Speed Control 1,0.0,3,normal,,,,,,,,
8.479199,can0,217055747,8,D5D11BFFF7372703,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
8.479771,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
8.481477,can0,419224576,8,9FFFFFFF50687C20,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
8.48201,can0,217056000,8,D06425FFFF0F8A81,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
8.482633,can0,486445568,8,FF24B1FFFFFF3800,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
